V1,V2,V3
-61.4860335195531,50.4581005586592,118.697494506836
-61.4189944134078,50.4581005586592,105.42749786377
-61.3519553072626,50.4581005586592,112.027496337891
-61.2849162011173,50.4581005586592,125.397499084473
-61.2178770949721,50.4581005586592,94.6074981689453
-61.1508379888268,50.4581005586592,74.0074996948242
-61.0837988826816,50.4581005586592,77.0574951171875
-61.0167597765363,50.4581005586592,108.592506408691
-60.9497206703911,50.4581005586592,125.042503356934
-60.8826815642458,50.4581005586592,106.212501525879
-60.8156424581006,50.4581005586592,84.8725051879883
-60.7486033519553,50.4581005586592,69.3525009155273
-60.6815642458101,50.4581005586592,80.432502746582
-60.6145251396648,50.4581005586592,62.3025054931641
-60.5474860335196,50.4581005586592,94.2325057983398
-60.4804469273743,50.4581005586592,94.8325042724609
-60.4134078212291,50.4581005586592,75.0125045776367
-60.3463687150838,50.4581005586592,86.0325012207031
-60.2793296089385,50.4581005586592,106.252502441406
-60.2122905027933,50.4581005586592,69.5125045776367
-60.145251396648,50.4581005586592,98.432502746582
-60.0782122905028,50.4581005586592,109.402503967285
-60.0111731843575,50.4581005586592,76.8625030517578
-59.9441340782123,50.4581005586592,55.3724937438965
-59.877094972067,50.4581005586592,56.3824920654297
-59.8100558659218,50.4581005586592,47.4524955749512
-59.7430167597765,50.4581005586592,26.5624942779541
-59.6759776536313,50.4581005586592,0.562493920326233
-59.608938547486,50.4581005586592,-13.1375064849854
-59.5418994413408,50.4581005586592,-29.8875064849854
-59.4748603351955,50.4581005586592,-91.5975036621094
-59.4078212290503,50.4581005586592,-100.82999420166
-59.340782122905,50.4581005586592,-133.789993286133
-59.2737430167598,50.4581005586592,-163.689987182617
-59.2067039106145,50.4581005586592,-159.689987182617
-59.1396648044693,50.4581005586592,-117.359992980957
-59.072625698324,50.4581005586592,-121.709991455078
-59.0055865921788,50.4581005586592,-92.5499954223633
-58.9385474860335,50.4581005586592,-73.2599945068359
-58.8715083798883,50.4581005586592,-73.4725112915039
-58.804469273743,50.4581005586592,-79.4125137329102
-58.7374301675978,50.4581005586592,-67.2025146484375
-58.6703910614525,50.4581005586592,-104.132514953613
-58.6033519553073,50.4581005586592,-132.262512207031
-58.536312849162,50.4581005586592,-138.862518310547
-58.4692737430168,50.4581005586592,-151.382507324219
-58.4022346368715,50.4581005586592,-161.592514038086
-58.3351955307263,50.4581005586592,-177.30500793457
-58.268156424581,50.4581005586592,-217.345016479492
-58.2011173184358,50.4581005586592,-276.635009765625
-58.1340782122905,50.4581005586592,-296.665008544922
-58.0670391061453,50.4581005586592,-296.595001220703
-58,50.4581005586592,-278.675018310547
-70,50.391061452514,607.831909179688
-69.9329608938548,50.391061452514,629.001892089844
-69.8659217877095,50.391061452514,604.701904296875
-69.7988826815643,50.391061452514,627.491882324219
-69.731843575419,50.391061452514,583.44189453125
-69.6648044692737,50.391061452514,603.571899414062
-69.5977653631285,50.391061452514,583.720031738281
-69.5307262569832,50.391061452514,561.619995117188
-69.463687150838,50.391061452514,515.390014648438
-69.3966480446927,50.391061452514,483.870025634766
-69.3296089385475,50.391061452514,425.010009765625
-69.2625698324022,50.391061452514,392.390014648438
-69.195530726257,50.391061452514,428.280029296875
-69.1284916201117,50.391061452514,587.260009765625
-69.0614525139665,50.391061452514,614.515014648438
-68.9944134078212,50.391061452514,559.924987792969
-68.927374301676,50.391061452514,511.885009765625
-68.8603351955307,50.391061452514,562.794982910156
-68.7932960893855,50.391061452514,518.044982910156
-68.7262569832402,50.391061452514,431.614990234375
-68.659217877095,50.391061452514,350.304992675781
-68.5921787709497,50.391061452514,237.244995117188
-68.5251396648045,50.391061452514,322.382537841797
-68.4581005586592,50.391061452514,487.562561035156
-68.391061452514,50.391061452514,507.882537841797
-68.3240223463687,50.391061452514,469.202545166016
-68.2569832402235,50.391061452514,441.682556152344
-68.1899441340782,50.391061452514,491.772552490234
-68.122905027933,50.391061452514,610.782531738281
-68.0558659217877,50.391061452514,492.512542724609
-67.9888268156425,50.391061452514,504.316345214844
-67.9217877094972,50.391061452514,381.776336669922
-67.854748603352,50.391061452514,592.746337890625
-67.7877094972067,50.391061452514,560.356323242188
-67.7206703910614,50.391061452514,515.166320800781
-67.6536312849162,50.391061452514,472.826324462891
-67.586592178771,50.391061452514,557.956359863281
-67.5195530726257,50.391061452514,514.75634765625
-67.4525139664805,50.391061452514,454.279937744141
-67.3854748603352,50.391061452514,581.719909667969
-67.3184357541899,50.391061452514,633.679931640625
-67.2513966480447,50.391061452514,579.7099609375
-67.1843575418994,50.391061452514,305.859924316406
-67.1173184357542,50.391061452514,459.159942626953
-67.0502793296089,50.391061452514,421.579925537109
-66.9832402234637,50.391061452514,227.889938354492
-66.9162011173184,50.391061452514,354.510009765625
-66.8491620111732,50.391061452514,348.369995117188
-66.7821229050279,50.391061452514,352.709991455078
-66.7150837988827,50.391061452514,396.980010986328
-66.6480446927374,50.391061452514,217.460006713867
-66.5810055865922,50.391061452514,271.619995117188
-66.5139664804469,50.391061452514,311.75
-66.4469273743017,50.391061452514,316.540008544922
-66.3798882681564,50.391061452514,193.767517089844
-66.3128491620112,50.391061452514,215.977508544922
-66.2458100558659,50.391061452514,165.337509155273
-66.1787709497207,50.391061452514,139.447509765625
-66.1117318435754,50.391061452514,159.237518310547
-66.0446927374302,50.391061452514,146.317520141602
-65.9776536312849,50.391061452514,206.797515869141
-65.9106145251397,50.391061452514,166.497512817383
-65.8435754189944,50.391061452514,143.032501220703
-65.7765363128492,50.391061452514,187.972503662109
-65.7094972067039,50.391061452514,196.022506713867
-65.6424581005587,50.391061452514,183.912506103516
-65.5754189944134,50.391061452514,184.012512207031
-65.5083798882682,50.391061452514,183.862503051758
-65.4413407821229,50.391061452514,167.0625
-65.3743016759776,50.391061452514,163.922500610352
-65.3072625698324,50.391061452514,181.712493896484
-65.2402234636872,50.391061452514,144.182495117188
-65.1731843575419,50.391061452514,177.992492675781
-65.1061452513967,50.391061452514,173.512496948242
-65.0391061452514,50.391061452514,160.222503662109
-64.9720670391062,50.391061452514,147.902496337891
-64.9050279329609,50.391061452514,126.092498779297
-64.8379888268156,50.391061452514,149.652496337891
-64.7709497206704,50.391061452514,124.585006713867
-64.7039106145251,50.391061452514,128.095016479492
-64.6368715083799,50.391061452514,139.565002441406
-64.5698324022346,50.391061452514,134.585006713867
-64.5027932960894,50.391061452514,132.455017089844
-64.4357541899441,50.391061452514,110.095008850098
-64.3687150837989,50.391061452514,109.335006713867
-64.3016759776536,50.391061452514,94.6050109863281
-64.2346368715084,50.391061452514,70.2949981689453
-64.1675977653631,50.391061452514,108.384994506836
-64.1005586592179,50.391061452514,116.104995727539
-64.0335195530726,50.391061452514,113.714996337891
-63.9664804469274,50.391061452514,113.624992370605
-63.8994413407821,50.391061452514,95.6649932861328
-63.8324022346369,50.391061452514,105.574996948242
-63.7653631284916,50.391061452514,110.70499420166
-63.6983240223464,50.391061452514,91.8974990844727
-63.6312849162011,50.391061452514,74.0774993896484
-63.5642458100559,50.391061452514,57.6674995422363
-63.4972067039106,50.391061452514,55.4874992370605
-63.4301675977654,50.391061452514,56.7474975585938
-63.3631284916201,50.391061452514,73.8774948120117
-63.2960893854749,50.391061452514,74.9574966430664
-63.2290502793296,50.391061452514,78.2074966430664
-63.1620111731844,50.391061452514,82.5900039672852
-63.0949720670391,50.391061452514,71.6000061035156
-63.0279329608939,50.391061452514,58.9400024414062
-62.9608938547486,50.391061452514,71.0200042724609
-62.8938547486034,50.391061452514,68.9500045776367
-62.8268156424581,50.391061452514,62.1100044250488
-62.7597765363128,50.391061452514,65.5400009155273
-62.6927374301676,50.391061452514,57.5300025939941
-62.6256983240223,50.391061452514,54.7625007629395
-62.5586592178771,50.391061452514,66.5625
-62.4916201117318,50.391061452514,81.4025039672852
-62.4245810055866,50.391061452514,90.182502746582
-62.3575418994413,50.391061452514,73.7325057983398
-62.2905027932961,50.391061452514,72.9925003051758
-62.2234636871508,50.391061452514,80.0425033569336
-62.1564245810056,50.391061452514,64.432502746582
-62.0893854748603,50.391061452514,80.0024948120117
-62.0223463687151,50.391061452514,83.3424987792969
-61.9553072625698,50.391061452514,84.5724945068359
-61.8882681564246,50.391061452514,82.0625
-61.8212290502793,50.391061452514,98.8424987792969
-61.7541899441341,50.391061452514,97.6124954223633
-61.6871508379888,50.391061452514,80.2624969482422
-61.6201117318436,50.391061452514,78.1824951171875
-61.5530726256983,50.391061452514,94.6974945068359
-61.4860335195531,50.391061452514,88.5574951171875
-61.4189944134078,50.391061452514,55.317497253418
-61.3519553072626,50.391061452514,68.1674957275391
-61.2849162011173,50.391061452514,61.8874969482422
-61.2178770949721,50.391061452514,65.6374969482422
-61.1508379888268,50.391061452514,59.0574989318848
-61.0837988826816,50.391061452514,62.4074974060059
-61.0167597765363,50.391061452514,56.242504119873
-60.9497206703911,50.391061452514,65.9625015258789
-60.8826815642458,50.391061452514,34.4025039672852
-60.8156424581006,50.391061452514,46.0425033569336
-60.7486033519553,50.391061452514,30.5025043487549
-60.6815642458101,50.391061452514,59.2525024414062
-60.6145251396648,50.391061452514,57.3825035095215
-60.5474860335196,50.391061452514,57.242504119873
-60.4804469273743,50.391061452514,64.8925018310547
-60.4134078212291,50.391061452514,81.0025024414062
-60.3463687150838,50.391061452514,82.5925064086914
-60.2793296089385,50.391061452514,56.9225044250488
-60.2122905027933,50.391061452514,57.7225036621094
-60.145251396648,50.391061452514,80.7425079345703
-60.0782122905028,50.391061452514,71.682502746582
-60.0111731843575,50.391061452514,54.7025032043457
-59.9441340782123,50.391061452514,40.2924957275391
-59.877094972067,50.391061452514,26.5624942779541
-59.8100558659218,50.391061452514,1.9324939250946
-59.7430167597765,50.391061452514,-22.5075054168701
-59.6759776536313,50.391061452514,-16.6975059509277
-59.608938547486,50.391061452514,-42.0075073242188
-59.5418994413408,50.391061452514,-84.8375091552734
-59.4748603351955,50.391061452514,-146.987503051758
-59.4078212290503,50.391061452514,-154.529998779297
-59.340782122905,50.391061452514,-170.919998168945
-59.2737430167598,50.391061452514,-173.259994506836
-59.2067039106145,50.391061452514,-129.259994506836
-59.1396648044693,50.391061452514,-103.599990844727
-59.072625698324,50.391061452514,-96.7199935913086
-59.0055865921788,50.391061452514,-94.6799926757812
-58.9385474860335,50.391061452514,-75.2599945068359
-58.8715083798883,50.391061452514,-85.1425094604492
-58.804469273743,50.391061452514,-97.2625122070312
-58.7374301675978,50.391061452514,-124.702514648438
-58.6703910614525,50.391061452514,-142.952514648438
-58.6033519553073,50.391061452514,-147.352508544922
-58.536312849162,50.391061452514,-177.572509765625
-58.4692737430168,50.391061452514,-182.532516479492
-58.4022346368715,50.391061452514,-220.972518920898
-58.3351955307263,50.391061452514,-265.375
-58.268156424581,50.391061452514,-311.305023193359
-58.2011173184358,50.391061452514,-319.135009765625
-58.1340782122905,50.391061452514,-306.525024414062
-58.0670391061453,50.391061452514,-283.555023193359
-58,50.391061452514,-260.995025634766
-70,50.3240223463687,597.281921386719
-69.9329608938548,50.3240223463687,567.001892089844
-69.8659217877095,50.3240223463687,561.561889648438
-69.7988826815643,50.3240223463687,555.831909179688
-69.731843575419,50.3240223463687,564.591918945312
-69.6648044692737,50.3240223463687,550.031921386719
-69.5977653631285,50.3240223463687,507.690002441406
-69.5307262569832,50.3240223463687,520.460021972656
-69.463687150838,50.3240223463687,521.619995117188
-69.3966480446927,50.3240223463687,475.090026855469
-69.3296089385475,50.3240223463687,424.060028076172
-69.2625698324022,50.3240223463687,388.920013427734
-69.195530726257,50.3240223463687,478.310028076172
-69.1284916201117,50.3240223463687,519.400024414062
-69.0614525139665,50.3240223463687,548.804992675781
-68.9944134078212,50.3240223463687,590.39501953125
-68.927374301676,50.3240223463687,586.984985351562
-68.8603351955307,50.3240223463687,613.575012207031
-68.7932960893855,50.3240223463687,548.075012207031
-68.7262569832402,50.3240223463687,510.635009765625
-68.659217877095,50.3240223463687,491.744995117188
-68.5921787709497,50.3240223463687,329.074981689453
-68.5251396648045,50.3240223463687,354.032562255859
-68.4581005586592,50.3240223463687,434.262542724609
-68.391061452514,50.3240223463687,462.002563476562
-68.3240223463687,50.3240223463687,422.072540283203
-68.2569832402235,50.3240223463687,459.002563476562
-68.1899441340782,50.3240223463687,578.632568359375
-68.122905027933,50.3240223463687,537.432556152344
-68.0558659217877,50.3240223463687,478.022552490234
-67.9888268156425,50.3240223463687,570.626342773438
-67.9217877094972,50.3240223463687,382.546325683594
-67.854748603352,50.3240223463687,492.786346435547
-67.7877094972067,50.3240223463687,497.126342773438
-67.7206703910614,50.3240223463687,572.766357421875
-67.6536312849162,50.3240223463687,537.186340332031
-67.586592178771,50.3240223463687,532.556335449219
-67.5195530726257,50.3240223463687,460.00634765625
-67.4525139664805,50.3240223463687,449.299926757812
-67.3854748603352,50.3240223463687,563.099914550781
-67.3184357541899,50.3240223463687,546.249938964844
-67.2513966480447,50.3240223463687,474.049926757812
-67.1843575418994,50.3240223463687,221.049926757812
-67.1173184357542,50.3240223463687,388.759918212891
-67.0502793296089,50.3240223463687,328.369934082031
-66.9832402234637,50.3240223463687,263.639923095703
-66.9162011173184,50.3240223463687,292.029998779297
-66.8491620111732,50.3240223463687,326.730010986328
-66.7821229050279,50.3240223463687,318.839996337891
-66.7150837988827,50.3240223463687,198.570007324219
-66.6480446927374,50.3240223463687,202.759994506836
-66.5810055865922,50.3240223463687,236.070007324219
-66.5139664804469,50.3240223463687,172.410003662109
-66.4469273743017,50.3240223463687,87.6399993896484
-66.3798882681564,50.3240223463687,104.737510681152
-66.3128491620112,50.3240223463687,130.627517700195
-66.2458100558659,50.3240223463687,105.407516479492
-66.1787709497207,50.3240223463687,86.5375137329102
-66.1117318435754,50.3240223463687,75.2375106811523
-66.0446927374302,50.3240223463687,54.7875137329102
-65.9776536312849,50.3240223463687,49.4875144958496
-65.9106145251397,50.3240223463687,72.7075119018555
-65.8435754189944,50.3240223463687,94.1025085449219
-65.7765363128492,50.3240223463687,99.2225036621094
-65.7094972067039,50.3240223463687,86.1325073242188
-65.6424581005587,50.3240223463687,72.0925064086914
-65.5754189944134,50.3240223463687,96.3825073242188
-65.5083798882682,50.3240223463687,79.1525039672852
-65.4413407821229,50.3240223463687,68.3225021362305
-65.3743016759776,50.3240223463687,42.8325042724609
-65.3072625698324,50.3240223463687,41.192497253418
-65.2402234636872,50.3240223463687,44.1524963378906
-65.1731843575419,50.3240223463687,46.7324981689453
-65.1061452513967,50.3240223463687,52.0824966430664
-65.0391061452514,50.3240223463687,74.3524932861328
-64.9720670391062,50.3240223463687,72.8424987792969
-64.9050279329609,50.3240223463687,59.9324951171875
-64.8379888268156,50.3240223463687,70.2924957275391
-64.7709497206704,50.3240223463687,59.4650115966797
-64.7039106145251,50.3240223463687,60.445011138916
-64.6368715083799,50.3240223463687,42.5950088500977
-64.5698324022346,50.3240223463687,37.4350090026855
-64.5027932960894,50.3240223463687,16.3250102996826
-64.4357541899441,50.3240223463687,1.14500975608826
-64.3687150837989,50.3240223463687,19.1650104522705
-64.3016759776536,50.3240223463687,19.8750095367432
-64.2346368715084,50.3240223463687,30.1249942779541
-64.1675977653631,50.3240223463687,25.1449947357178
-64.1005586592179,50.3240223463687,4.78499507904053
-64.0335195530726,50.3240223463687,3.76499509811401
-63.9664804469274,50.3240223463687,-1.40500485897064
-63.8994413407821,50.3240223463687,8.47499465942383
-63.8324022346369,50.3240223463687,10.8649950027466
-63.7653631284916,50.3240223463687,8.46499538421631
-63.6983240223464,50.3240223463687,16.6374988555908
-63.6312849162011,50.3240223463687,23.2574977874756
-63.5642458100559,50.3240223463687,26.5974979400635
-63.4972067039106,50.3240223463687,28.9874973297119
-63.4301675977654,50.3240223463687,33.3474998474121
-63.3631284916201,50.3240223463687,37.0974998474121
-63.2960893854749,50.3240223463687,43.127498626709
-63.2290502793296,50.3240223463687,32.1674995422363
-63.1620111731844,50.3240223463687,18.850004196167
-63.0949720670391,50.3240223463687,23.2700042724609
-63.0279329608939,50.3240223463687,8.4500036239624
-62.9608938547486,50.3240223463687,14.2600040435791
-62.8938547486034,50.3240223463687,15.5200033187866
-62.8268156424581,50.3240223463687,14.0000038146973
-62.7597765363128,50.3240223463687,11.7400035858154
-62.6927374301676,50.3240223463687,21.9800033569336
-62.6256983240223,50.3240223463687,26.9525032043457
-62.5586592178771,50.3240223463687,31.4725017547607
-62.4916201117318,50.3240223463687,33.3925018310547
-62.4245810055866,50.3240223463687,37.5525016784668
-62.3575418994413,50.3240223463687,28.5825023651123
-62.2905027932961,50.3240223463687,35.9525032043457
-62.2234636871508,50.3240223463687,39.242504119873
-62.1564245810056,50.3240223463687,46.9625015258789
-62.0893854748603,50.3240223463687,47.7624969482422
-62.0223463687151,50.3240223463687,51.2624969482422
-61.9553072625698,50.3240223463687,57.9224967956543
-61.8882681564246,50.3240223463687,62.0124969482422
-61.8212290502793,50.3240223463687,78.5724945068359
-61.7541899441341,50.3240223463687,72.3224945068359
-61.6871508379888,50.3240223463687,63.7024993896484
-61.6201117318436,50.3240223463687,53.3224983215332
-61.5530726256983,50.3240223463687,61.5874977111816
-61.4860335195531,50.3240223463687,66.6474990844727
-61.4189944134078,50.3240223463687,43.1574974060059
-61.3519553072626,50.3240223463687,55.4674987792969
-61.2849162011173,50.3240223463687,51.5274963378906
-61.2178770949721,50.3240223463687,48.757495880127
-61.1508379888268,50.3240223463687,39.067497253418
-61.0837988826816,50.3240223463687,41.7974967956543
-61.0167597765363,50.3240223463687,47.7925033569336
-60.9497206703911,50.3240223463687,47.9125022888184
-60.8826815642458,50.3240223463687,43.7225036621094
-60.8156424581006,50.3240223463687,38.3625030517578
-60.7486033519553,50.3240223463687,27.9025039672852
-60.6815642458101,50.3240223463687,36.5025024414062
-60.6145251396648,50.3240223463687,37.0325050354004
-60.5474860335196,50.3240223463687,45.7625045776367
-60.4804469273743,50.3240223463687,39.8225059509277
-60.4134078212291,50.3240223463687,41.682502746582
-60.3463687150838,50.3240223463687,47.392505645752
-60.2793296089385,50.3240223463687,21.662504196167
-60.2122905027933,50.3240223463687,42.2225036621094
-60.145251396648,50.3240223463687,42.7725028991699
-60.0782122905028,50.3240223463687,39.3025054931641
-60.0111731843575,50.3240223463687,27.6125049591064
-59.9441340782123,50.3240223463687,17.5424938201904
-59.877094972067,50.3240223463687,12.2524938583374
-59.8100558659218,50.3240223463687,-6.36750602722168
-59.7430167597765,50.3240223463687,-11.9975061416626
-59.6759776536313,50.3240223463687,-46.577507019043
-59.608938547486,50.3240223463687,-68.0875091552734
-59.5418994413408,50.3240223463687,-122.057502746582
-59.4748603351955,50.3240223463687,-156.787506103516
-59.4078212290503,50.3240223463687,-168.119995117188
-59.340782122905,50.3240223463687,-178.65998840332
-59.2737430167598,50.3240223463687,-136.649993896484
-59.2067039106145,50.3240223463687,-98.359992980957
-59.1396648044693,50.3240223463687,-98.4999923706055
-59.072625698324,50.3240223463687,-91.3799896240234
-59.0055865921788,50.3240223463687,-96.9199905395508
-58.9385474860335,50.3240223463687,-105.799995422363
-58.8715083798883,50.3240223463687,-126.91251373291
-58.804469273743,50.3240223463687,-130.642517089844
-58.7374301675978,50.3240223463687,-137.292510986328
-58.6703910614525,50.3240223463687,-166.882507324219
-58.6033519553073,50.3240223463687,-212.482513427734
-58.536312849162,50.3240223463687,-238.40251159668
-58.4692737430168,50.3240223463687,-278.362518310547
-58.4022346368715,50.3240223463687,-319.122497558594
-58.3351955307263,50.3240223463687,-337.295013427734
-58.268156424581,50.3240223463687,-330.305023193359
-58.2011173184358,50.3240223463687,-311.945007324219
-58.1340782122905,50.3240223463687,-291.955017089844
-58.0670391061453,50.3240223463687,-270.235015869141
-58,50.3240223463687,-255.335006713867
-70,50.2569832402235,527.561889648438
-69.9329608938548,50.2569832402235,546.661926269531
-69.8659217877095,50.2569832402235,514.651916503906
-69.7988826815643,50.2569832402235,509.881896972656
-69.731843575419,50.2569832402235,513.071899414062
-69.6648044692737,50.2569832402235,539.861877441406
-69.5977653631285,50.2569832402235,495.070007324219
-69.5307262569832,50.2569832402235,443.550018310547
-69.463687150838,50.2569832402235,419.130004882812
-69.3966480446927,50.2569832402235,374.170013427734
-69.3296089385475,50.2569832402235,367.660003662109
-69.2625698324022,50.2569832402235,361.640014648438
-69.195530726257,50.2569832402235,486.680023193359
-69.1284916201117,50.2569832402235,406.700012207031
-69.0614525139665,50.2569832402235,446.565002441406
-68.9944134078212,50.2569832402235,511.635009765625
-68.927374301676,50.2569832402235,534.864990234375
-68.8603351955307,50.2569832402235,524.875
-68.7932960893855,50.2569832402235,533.034973144531
-68.7262569832402,50.2569832402235,428.054992675781
-68.659217877095,50.2569832402235,431.294982910156
-68.5921787709497,50.2569832402235,248.354995727539
-68.5251396648045,50.2569832402235,464.522552490234
-68.4581005586592,50.2569832402235,432.402557373047
-68.391061452514,50.2569832402235,418.482543945312
-68.3240223463687,50.2569832402235,465.982543945312
-68.2569832402235,50.2569832402235,547.842529296875
-68.1899441340782,50.2569832402235,493.452545166016
-68.122905027933,50.2569832402235,559.092529296875
-68.0558659217877,50.2569832402235,533.072570800781
-67.9888268156425,50.2569832402235,444.746337890625
-67.9217877094972,50.2569832402235,447.126342773438
-67.854748603352,50.2569832402235,416.476348876953
-67.7877094972067,50.2569832402235,557.056335449219
-67.7206703910614,50.2569832402235,634.676330566406
-67.6536312849162,50.2569832402235,641.71630859375
-67.586592178771,50.2569832402235,487.496337890625
-67.5195530726257,50.2569832402235,493.276336669922
-67.4525139664805,50.2569832402235,370.489929199219
-67.3854748603352,50.2569832402235,419.129943847656
-67.3184357541899,50.2569832402235,493.819946289062
-67.2513966480447,50.2569832402235,424.729919433594
-67.1843575418994,50.2569832402235,318.349945068359
-67.1173184357542,50.2569832402235,290.639923095703
-67.0502793296089,50.2569832402235,227.609939575195
-66.9832402234637,50.2569832402235,204.389938354492
-66.9162011173184,50.2569832402235,206.199996948242
-66.8491620111732,50.2569832402235,269.309997558594
-66.7821229050279,50.2569832402235,246.220001220703
-66.7150837988827,50.2569832402235,190.179992675781
-66.6480446927374,50.2569832402235,108.279998779297
-66.5810055865922,50.2569832402235,72.620002746582
-66.5139664804469,50.2569832402235,5.01000022888184
-66.4469273743017,50.2569832402235,-21.7199993133545
-66.3798882681564,50.2569832402235,14.4775133132935
-66.3128491620112,50.2569832402235,40.5375137329102
-66.2458100558659,50.2569832402235,45.6475143432617
-66.1787709497207,50.2569832402235,43.627513885498
-66.1117318435754,50.2569832402235,19.0775127410889
-66.0446927374302,50.2569832402235,-2.44248652458191
-65.9776536312849,50.2569832402235,-76.9824829101562
-65.9106145251397,50.2569832402235,-92.1124877929688
-65.8435754189944,50.2569832402235,-69.0174942016602
-65.7765363128492,50.2569832402235,-71.2874984741211
-65.7094972067039,50.2569832402235,-74.8574981689453
-65.6424581005587,50.2569832402235,-73.797492980957
-65.5754189944134,50.2569832402235,-100.167495727539
-65.5083798882682,50.2569832402235,-99.9374923706055
-65.4413407821229,50.2569832402235,-103.077491760254
-65.3743016759776,50.2569832402235,-99.067497253418
-65.3072625698324,50.2569832402235,-93.5475006103516
-65.2402234636872,50.2569832402235,-95.5074996948242
-65.1731843575419,50.2569832402235,-113.307502746582
-65.1061452513967,50.2569832402235,-113.747505187988
-65.0391061452514,50.2569832402235,-112.887504577637
-64.9720670391062,50.2569832402235,-106.847503662109
-64.9050279329609,50.2569832402235,-94.9675064086914
-64.8379888268156,50.2569832402235,-94.3175048828125
-64.7709497206704,50.2569832402235,-92.6749877929688
-64.7039106145251,50.2569832402235,-90.6349868774414
-64.6368715083799,50.2569832402235,-101.864990234375
-64.5698324022346,50.2569832402235,-92.9049911499023
-64.5027932960894,50.2569832402235,-77.8549880981445
-64.4357541899441,50.2569832402235,-67.7149887084961
-64.3687150837989,50.2569832402235,-58.9849891662598
-64.3016759776536,50.2569832402235,-47.4349899291992
-64.2346368715084,50.2569832402235,-41.1250038146973
-64.1675977653631,50.2569832402235,-27.6550045013428
-64.1005586592179,50.2569832402235,-65.8850021362305
-64.0335195530726,50.2569832402235,-35.0950050354004
-63.9664804469274,50.2569832402235,-48.0250053405762
-63.8994413407821,50.2569832402235,-1.14500486850739
-63.8324022346369,50.2569832402235,-13.2750053405762
-63.7653631284916,50.2569832402235,-14.3350048065186
-63.6983240223464,50.2569832402235,-18.0225009918213
-63.6312849162011,50.2569832402235,1.51749813556671
-63.5642458100559,50.2569832402235,-2.36250185966492
-63.4972067039106,50.2569832402235,-1.87250185012817
-63.4301675977654,50.2569832402235,23.5174980163574
-63.3631284916201,50.2569832402235,12.7574977874756
-63.2960893854749,50.2569832402235,11.8274984359741
-63.2290502793296,50.2569832402235,4.65749835968018
-63.1620111731844,50.2569832402235,3.66000366210938
-63.0949720670391,50.2569832402235,-9.57999610900879
-63.0279329608939,50.2569832402235,-28.3599967956543
-62.9608938547486,50.2569832402235,-41.3499946594238
-62.8938547486034,50.2569832402235,-49.6199951171875
-62.8268156424581,50.2569832402235,-49.0199966430664
-62.7597765363128,50.2569832402235,-43.1499977111816
-62.6927374301676,50.2569832402235,-31.4499969482422
-62.6256983240223,50.2569832402235,-26.3574981689453
-62.5586592178771,50.2569832402235,-24.2874984741211
-62.4916201117318,50.2569832402235,-22.1274967193604
-62.4245810055866,50.2569832402235,-22.4874973297119
-62.3575418994413,50.2569832402235,-21.1974983215332
-62.2905027932961,50.2569832402235,-12.4274978637695
-62.2234636871508,50.2569832402235,-3.76749753952026
-62.1564245810056,50.2569832402235,2.85250234603882
-62.0893854748603,50.2569832402235,11.7124977111816
-62.0223463687151,50.2569832402235,16.9524974822998
-61.9553072625698,50.2569832402235,15.8124980926514
-61.8882681564246,50.2569832402235,16.1224975585938
-61.8212290502793,50.2569832402235,24.9324989318848
-61.7541899441341,50.2569832402235,34.7324981689453
-61.6871508379888,50.2569832402235,41.3324966430664
-61.6201117318436,50.2569832402235,44.002498626709
-61.5530726256983,50.2569832402235,32.8874969482422
-61.4860335195531,50.2569832402235,40.6374969482422
-61.4189944134078,50.2569832402235,39.4174957275391
-61.3519553072626,50.2569832402235,35.817497253418
-61.2849162011173,50.2569832402235,34.7874984741211
-61.2178770949721,50.2569832402235,37.9974975585938
-61.1508379888268,50.2569832402235,27.5374984741211
-61.0837988826816,50.2569832402235,14.7974977493286
-61.0167597765363,50.2569832402235,11.4725036621094
-60.9497206703911,50.2569832402235,11.6425037384033
-60.8826815642458,50.2569832402235,14.9025039672852
-60.8156424581006,50.2569832402235,14.7725038528442
-60.7486033519553,50.2569832402235,12.6825037002563
-60.6815642458101,50.2569832402235,7.74250411987305
-60.6145251396648,50.2569832402235,12.7125043869019
-60.5474860335196,50.2569832402235,16.3325042724609
-60.4804469273743,50.2569832402235,5.55250406265259
-60.4134078212291,50.2569832402235,6.49250411987305
-60.3463687150838,50.2569832402235,14.45250415802
-60.2793296089385,50.2569832402235,2.33250427246094
-60.2122905027933,50.2569832402235,5.16250419616699
-60.145251396648,50.2569832402235,9.06250381469727
-60.0782122905028,50.2569832402235,8.23250389099121
-60.0111731843575,50.2569832402235,5.3225040435791
-59.9441340782123,50.2569832402235,-14.8475065231323
-59.877094972067,50.2569832402235,-32.0075073242188
-59.8100558659218,50.2569832402235,-36.9575042724609
-59.7430167597765,50.2569832402235,-38.5875053405762
-59.6759776536313,50.2569832402235,-93.2575073242188
-59.608938547486,50.2569832402235,-105.977508544922
-59.5418994413408,50.2569832402235,-113.817504882812
-59.4748603351955,50.2569832402235,-155.197509765625
-59.4078212290503,50.2569832402235,-118.159996032715
-59.340782122905,50.2569832402235,-134.06999206543
-59.2737430167598,50.2569832402235,-124.129989624023
-59.2067039106145,50.2569832402235,-118.899993896484
-59.1396648044693,50.2569832402235,-83.0999908447266
-59.072625698324,50.2569832402235,-85.5399932861328
